Starting 200-game Breakthrough MCVS vs UCT tournament
Game   1/200 | MCVS       (moves= 87) | MCVS wins:   1 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 20 | ETA: 447.1 min
Game 187/200 | MCVS       (moves= 75) | MCVS wins: 139 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3638 | ETA: 20.5 min
Game 188/200 | UCT        (moves= 59) | MCVS wins: 139 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3659 | ETA: 18.9 min
Game 189/200 | MCVS       (moves= 91) | MCVS wins: 140 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3689 | ETA: 17.4 min
Game 190/200 | UCT        (moves= 73) | MCVS wins: 140 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3709 | ETA: 15.8 min
Game 191/200 | MCVS       (moves= 71) | MCVS wins: 141 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3733 | ETA: 14.3 min
Game 192/200 | UCT        (moves= 43) | MCVS wins: 141 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3748 | ETA: 12.7 min
Game 193/200 | MCVS       (moves= 71) | MCVS wins: 142 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3765 | ETA: 11.1 min
Game 194/200 | UCT        (moves= 55) | MCVS wins: 142 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3787 | ETA: 9.5 min
Game 195/200 | MCVS       (moves= 71) | MCVS wins: 143 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3808 | ETA: 7.9 min
Game 196/200 | UCT        (moves= 47) | MCVS wins: 143 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3819 | ETA: 6.3 min
Game 197/200 | MCVS       (moves= 75) | MCVS wins: 144 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3845 | ETA: 4.8 min
Game 198/200 | UCT        (moves= 77) | MCVS wins: 144 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3865 | ETA: 3.2 min
Game 199/200 | MCVS       (moves= 39) | MCVS wins: 145 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3877 | ETA: 1.6 min
Game 200/200 | MCVS       (moves= 32) | MCVS wins: 146 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 3890 | ETA: 0.0 min

================================================================================
TOURNAMENT SUMMARY
================================================================================

MCVS (λ-PUCT): 146 wins
UCT (Standard): 54 wins
Draws: 0
Total: 200

MCVS Win Rate (excluding draws): 73.0%
Avg moves (MCVS wins): 64.0
Avg moves (UCT wins): 51.8

MCVS White: 100, Black: 46
UCT White: 54, Black: 0

================================================================================
Tournament Duration: 315.8 minutes
Avg time per game: 94.8s
================================================================================
