Starting 200-game Breakthrough MCVS vs UCT tournament
Game   1/200 | MCVS       (moves= 67) | MCVS wins:   1 | Draws:   0 | Queue: 0 | Learned: 0 | DB: 21 | ETA: 365.3 min
Game 188/200 | UCT        (moves= 89) | MCVS wins:  74 | Draws:   4 | Queue: 0 | Learned: 186 | DB: 4225 | ETA: 21.3 min
Game 189/200 | MCVS       (moves= 75) | MCVS wins:  75 | Draws:   4 | Queue: 0 | Learned: 187 | DB: 4245 | ETA: 19.5 min
Game 190/200 | UCT        (moves= 71) | MCVS wins:  75 | Draws:   4 | Queue: 1 | Learned: 188 | DB: 4269 | ETA: 17.8 min
Game 191/200 | MCVS       (moves= 39) | MCVS wins:  76 | Draws:   4 | Queue: 1 | Learned: 189 | DB: 4286 | ETA: 15.9 min
Game 192/200 | UCT        (moves= 55) | MCVS wins:  76 | Draws:   4 | Queue: 0 | Learned: 190 | DB: 4306 | ETA: 14.2 min
Game 193/200 | UCT        (moves= 84) | MCVS wins:  76 | Draws:   4 | Queue: 1 | Learned: 191 | DB: 4324 | ETA: 12.4 min
Game 194/200 | MCVS       (moves= 96) | MCVS wins:  77 | Draws:   4 | Queue: 0 | Learned: 192 | DB: 4358 | ETA: 10.7 min
Game 195/200 | MCVS       (moves= 77) | MCVS wins:  78 | Draws:   4 | Queue: 0 | Learned: 193 | DB: 4384 | ETA: 8.9 min
Game 196/200 | MCVS       (moves= 36) | MCVS wins:  79 | Draws:   4 | Queue: 1 | Learned: 194 | DB: 4397 | ETA: 7.1 min
Game 197/200 | UCT        (moves= 88) | MCVS wins:  79 | Draws:   4 | Queue: 1 | Learned: 195 | DB: 4430 | ETA: 5.3 min
Game 198/200 | UCT        (moves= 93) | MCVS wins:  79 | Draws:   4 | Queue: 1 | Learned: 196 | DB: 4459 | ETA: 3.6 min
Game 199/200 | UCT        (moves= 72) | MCVS wins:  79 | Draws:   4 | Queue: 1 | Learned: 197 | DB: 4485 | ETA: 1.8 min
Game 200/200 | UCT        (moves= 75) | MCVS wins:  79 | Draws:   4 | Queue: 1 | Learned: 198 | DB: 4505 | ETA: 0.0 min

Waiting for remaining training to finish...
All training completed.

================================================================================
TOURNAMENT SUMMARY
================================================================================

MCVS (λ-PUCT): 79 wins
UCT (Standard): 117 wins
Draws: 4
Total: 200

MCVS Win Rate (excluding draws): 40.3%
Avg moves (MCVS wins): 72.4
Avg moves (UCT wins): 66.6

MCVS White: 53, Black: 26
UCT White: 74, Black: 43

Zone Database Statistics:
  Winning positions: 2323
  Losing positions: 2078
  Draw positions: 104
  Total positions: 4,505
  Games learned from: 199
  Total training time: 35.1 min

================================================================================
Tournament Duration: 356.1 minutes
Avg time per game: 106.8s
================================================================================
